ID,總價
115172,0
129187,0
15219,0
67865,0
95782,0
104420,0
99514,0
115123,0
32120,0
18848,0
96012,0
100046,0
79320,0
48660,0
6634,0
3509,0
12566,0
47587,0
136241,0
112240,0
91537,0
153395,0
140274,0
14953,0
96281,0
6372,0
152419,0
125025,0
25647,0
23286,0
107240,0
45809,0
16553,0
85962,0
139523,0
60455,0
32331,0
127646,0
125998,0
92421,0
154632,0
121139,0
113822,0
60418,0
55593,0
75983,0
3022,0
155,0
101240,0
34593,0
118183,0
92529,0
87007,0
137831,0
128441,0
137885,0
26471,0
14321,0
63651,0
21846,0
141129,0
12075,0
5100,0
33193,0
77784,0
85352,0
57489,0
156513,0
133039,0
38715,0
129640,0
7848,0
84029,0
1994,0
90529,0
146508,0
19879,0
55533,0
9545,0
53996,0
138291,0
1554,0
105458,0
151665,0
122617,0
11250,0
146868,0
86984,0
78304,0
144015,0
81806,0
34432,0
95302,0
136369,0
73119,0
76768,0
153968,0
41186,0
62158,0
113221,0
16334,0
24833,0
18001,0
86273,0
102309,0
143247,0
48676,0
23199,0
5568,0
111470,0
63569,0
82953,0
144610,0
77306,0
93854,0
136840,0
35916,0
156114,0
32823,0
16576,0
24211,0
67932,0
154706,0
132733,0
100906,0
148830,0
39798,0
113556,0
21389,0
117641,0
146590,0
1047,0
140703,0
154450,0
16836,0
78764,0
11711,0
9197,0
133982,0
155422,0
29186,0
95313,0
128327,0
10288,0
87791,0
29654,0
47322,0
12396,0
121788,0
33454,0
89244,0
21162,0
119556,0
49457,0
19415,0
44549,0
155378,0
50459,0
144553,0
115110,0
135288,0
104412,0
153177,0
152746,0
65051,0
131946,0
107962,0
42918,0
15402,0
31669,0
81763,0
138559,0
91643,0
3710,0
24834,0
123341,0
58706,0
56979,0
116393,0
64977,0
153203,0
135813,0
116378,0
100825,0
14414,0
785,0
20149,0
32508,0
62032,0
94176,0
28267,0
29153,0
143860,0
150170,0
24641,0
46124,0
117725,0
126061,0
129743,0
83708,0
43450,0
126997,0
43179,0
115949,0
97345,0
136134,0
132639,0
54109,0
76,0
91020,0
64378,0
33879,0
62520,0
117462,0
142327,0
124760,0
24165,0
154978,0
65726,0
98895,0
13366,0
136854,0
121746,0
26531,0
65123,0
91181,0
153296,0
151086,0
39237,0
111988,0
152653,0
136317,0
61267,0
90633,0
137855,0
6365,0
18339,0
75819,0
25919,0
95290,0
92231,0
54500,0
30229,0
79843,0
74846,0
119693,0
30645,0
34837,0
152434,0
88955,0
17150,0
31620,0
33965,0
105903,0
41895,0
151893,0
103304,0
57261,0
131285,0
110424,0
107708,0
18264,0
138070,0
43701,0
154631,0
67454,0
80682,0
143767,0
108605,0
23029,0
75036,0
35030,0
42218,0
111347,0
17598,0
66335,0
26401,0
123804,0
90603,0
74077,0
147993,0
94438,0
70728,0
22119,0
39099,0
105654,0
100956,0
30628,0
100678,0
74103,0
88803,0
29328,0
88764,0
137200,0
57224,0
147237,0
25331,0
48832,0
22446,0
96178,0
29168,0
18394,0
45964,0
101327,0
125277,0
144845,0
7139,0
71861,0
578,0
127853,0
23013,0
103483,0
47297,0
34825,0
70720,0
84026,0
99759,0
82015,0
50689,0
142637,0
39982,0
115014,0
109674,0
113453,0
40239,0
54750,0
21005,0
27330,0
111573,0
86402,0
72406,0
26912,0
52727,0
127277,0
62397,0
886,0
74901,0
92926,0
141203,0
132616,0
137785,0
76290,0
12722,0
141729,0
108881,0
80100,0
6780,0
94827,0
47892,0
92876,0
82134,0
122670,0
128150,0
79085,0
148451,0
108480,0
62204,0
26225,0
30327,0
80713,0
77478,0
49915,0
87938,0
117612,0
3204,0
95090,0
76045,0
136072,0
2598,0
127929,0
7475,0
103049,0
66923,0
148598,0
33064,0
38736,0
68229,0
148314,0
128981,0
139663,0
10418,0
57977,0
77487,0
106468,0
110387,0
134610,0
98684,0
97619,0
35148,0
107029,0
98318,0
124697,0
67624,0
134502,0
84955,0
127682,0
89702,0
42970,0
75979,0
90611,0
150899,0
1092,0
107848,0
108720,0
37599,0
125031,0
77743,0
117746,0
152867,0
102706,0
83543,0
140620,0
51644,0
41190,0
98874,0
5593,0
57820,0
53337,0
42056,0
16064,0
141778,0
149552,0
77661,0
46326,0
70231,0
139332,0
105676,0
118969,0
133026,0
93597,0
44057,0
60562,0
103164,0
30056,0
17311,0
147913,0
138466,0
29703,0
80347,0
105705,0
8675,0
83940,0
29329,0
60988,0
145339,0
8076,0
41038,0
109485,0
46505,0
95180,0
37184,0
27573,0
94161,0
57199,0
3904,0
45456,0
12126,0
115677,0
11524,0
74243,0
65040,0
81190,0
6204,0
2500,0
95122,0
108435,0
86593,0
98030,0
140016,0
55124,0
26018,0
40634,0
39791,0
122192,0
37431,0
146316,0
155651,0
5505,0
27751,0
89728,0
94582,0
60662,0
65348,0
70609,0
104364,0
67100,0
32540,0
62986,0
8114,0
33524,0
13047,0
13805,0
20323,0
107389,0
13118,0
124168,0
85522,0
78165,0
136623,0
108238,0
39305,0
65256,0
48888,0
144413,0
51543,0
92225,0
84180,0
128356,0
99874,0
110588,0
156884,0
4687,0
143407,0
124649,0
91005,0
87711,0
122726,0
53359,0
62435,0
129289,0
49057,0
71527,0
54299,0
3594,0
74605,0
58131,0
88920,0
2848,0
15111,0
22943,0
29633,0
112794,0
5008,0
17526,0
147808,0
36762,0
53189,0
102075,0
7992,0
37682,0
95857,0
116049,0
136827,0
123115,0
150969,0
13168,0
117429,0
126648,0
129741,0
154042,0
28894,0
35081,0
1639,0
110343,0
81304,0
150206,0
131191,0
69807,0
33032,0
112357,0
97540,0
48344,0
6996,0
9324,0
105262,0
44399,0
2261,0
1657,0
97258,0
91974,0
110486,0
111736,0
153161,0
52308,0
127963,0
147153,0
103156,0
77000,0
69640,0
118104,0
150103,0
128509,0
41195,0
140110,0
75711,0
106399,0
84472,0
122447,0
49876,0
62312,0
83250,0
61875,0
138696,0
34315,0
80684,0
142386,0
11262,0
54351,0
66170,0
21696,0
127838,0
39857,0
28720,0
146368,0
117440,0
32964,0
19708,0
57568,0
136239,0
87389,0
44333,0
30361,0
82233,0
146474,0
55183,0
154211,0
154272,0
48229,0
110115,0
84299,0
59145,0
95419,0
88805,0
71642,0
53644,0
93963,0
149586,0
12761,0
29793,0
63220,0
118212,0
109363,0
142732,0
84803,0
118978,0
103346,0
42301,0
127527,0
66468,0
83181,0
41582,0
19058,0
77095,0
122615,0
44100,0
45667,0
142718,0
55758,0
127286,0
45073,0
4959,0
134397,0
61916,0
32474,0
28069,0
123121,0
14962,0
5376,0
128853,0
121282,0
114471,0
69032,0
82816,0
128388,0
100401,0
76029,0
96031,0
93129,0
59909,0
33441,0
3625,0
121526,0
62366,0
80177,0
108149,0
133522,0
22804,0
62383,0
126446,0
48717,0
8355,0
42263,0
116922,0
8017,0
91984,0
73878,0
122143,0
99849,0
31623,0
50696,0
6610,0
15417,0
24464,0
71644,0
27883,0
41025,0
110361,0
89827,0
62140,0
43096,0
112445,0
49139,0
38927,0
12372,0
59988,0
45349,0
84591,0
4621,0
45329,0
151789,0
22014,0
42146,0
895,0
99566,0
88244,0
96973,0
143803,0
127984,0
95528,0
18424,0
67689,0
48101,0
144258,0
17044,0
66469,0
69974,0
37036,0
131084,0
9336,0
50227,0
137145,0
48984,0
99125,0
90902,0
37578,0
139932,0
108456,0
115787,0
104759,0
66755,0
92307,0
37103,0
30557,0
126664,0
21727,0
135068,0
119014,0
149935,0
70576,0
128072,0
155580,0
23949,0
151941,0
30499,0
6589,0
144126,0
152968,0
48254,0
99502,0
127795,0
134988,0
39242,0
134807,0
8680,0
127701,0
6147,0
141822,0
16704,0
80224,0
52737,0
33336,0
59424,0
18061,0
5540,0
108919,0
151100,0
133311,0
152799,0
55019,0
82959,0
77001,0
36484,0
71320,0
120241,0
114413,0
143498,0
10073,0
121864,0
66019,0
104949,0
64548,0
62289,0
100471,0
23442,0
8834,0
23480,0
97685,0
145025,0
19481,0
91449,0
13549,0
79669,0
129690,0
89015,0
50439,0
106545,0
25795,0
74395,0
154614,0
16278,0
92443,0
38448,0
137274,0
81372,0
142053,0
19507,0
34152,0
8538,0
129382,0
49333,0
128615,0
133123,0
69873,0
126420,0
55995,0
138649,0
2114,0
137611,0
70209,0
93889,0
101787,0
54887,0
119318,0
155894,0
69962,0
33251,0
14884,0
17994,0
116544,0
2942,0
101284,0
156904,0
84498,0
24753,0
136349,0
121656,0
145685,0
113018,0
17867,0
54263,0
149495,0
26993,0
11798,0
48054,0
1549,0
20612,0
120489,0
146140,0
9031,0
112227,0
137105,0
56502,0
46601,0
116306,0
16250,0
90620,0
58911,0
32635,0
92893,0
32263,0
61784,0
56003,0
139620,0
125262,0
120623,0
68644,0
102363,0
11937,0
111227,0
84138,0
74735,0
76043,0
83118,0
91948,0
130918,0
147790,0
86995,0
9125,0
77512,0
54082,0
135060,0
108308,0
141404,0
4927,0
83343,0
147387,0
150052,0
51299,0
127597,0
112521,0
117129,0
140229,0
78410,0
50871,0
92025,0
101045,0
108183,0
49725,0
91276,0
146131,0
16930,0
73659,0
6025,0
14720,0
153076,0
40551,0
106753,0
24425,0
71246,0
84081,0
44456,0
73598,0
70218,0
58844,0
149144,0
87718,0
133686,0
61771,0
91352,0
134206,0
79883,0
97166,0
6856,0
54619,0
155878,0
46606,0
76013,0
124135,0
98489,0
141552,0
20577,0
46252,0
33237,0
43019,0
42414,0
135244,0
149830,0
28895,0
46228,0
115991,0
135674,0
31565,0
87917,0
83355,0
120028,0
151839,0
43952,0
105436,0
80689,0
64973,0
140890,0
29584,0
151570,0
28239,0
139230,0
115215,0
21153,0
96806,0
27243,0
125737,0
65746,0
141843,0
78962,0
62788,0
46959,0
123425,0
70211,0
117776,0
151421,0
107977,0
149408,0
75079,0
32042,0
131740,0
146478,0
19593,0
155565,0
124499,0
121242,0
78992,0
73813,0
40385,0
39462,0
117996,0
107374,0
88167,0
69354,0
3442,0
141325,0
73345,0
4802,0
145619,0
56805,0
109826,0
64750,0
9704,0
351,0
100426,0
13027,0
77126,0
57399,0
19728,0
117333,0
101255,0
4009,0
90365,0
19197,0
30297,0
89524,0
128685,0
145480,0
66703,0
89973,0
134958,0
33556,0
52154,0
116828,0
153163,0
88990,0
2256,0
1863,0
130609,0
75687,0
136489,0
36238,0
21326,0
130964,0
54683,0
144875,0
99283,0
137945,0
28881,0
133080,0
122941,0
112949,0
111373,0
143636,0
121995,0
36934,0
90412,0
43321,0
68779,0
112603,0
77060,0
30104,0
108272,0
44953,0
87883,0
67553,0
136553,0
118664,0
34486,0
79412,0
30843,0
19131,0
75512,0
128253,0
46869,0
67268,0
128092,0
33558,0
97409,0
151327,0
81362,0
88787,0
97585,0
136922,0
21633,0
109050,0
32411,0
87765,0
32729,0
155720,0
27957,0
32303,0
98052,0
68058,0
124037,0
28827,0
112915,0
85108,0
27211,0
73405,0
100357,0
9519,0
151092,0
5532,0
118490,0
761,0
119947,0
142275,0
117966,0
108492,0
73300,0
137253,0
90627,0
79079,0
45223,0
100911,0
73942,0
113574,0
70556,0
55443,0
87487,0
64772,0
126020,0
17762,0
98187,0
8708,0
73132,0
73945,0
67577,0
61665,0
23509,0
12547,0
125119,0
34475,0
138747,0
42191,0
37162,0
32094,0
16047,0
131441,0
78988,0
53973,0
13099,0
6555,0
4166,0
123360,0
16074,0
136233,0
50418,0
83544,0
84608,0
56701,0
7335,0
131742,0
28601,0
108061,0
112085,0
30357,0
142123,0
109623,0
107415,0
24352,0
109711,0
24369,0
117857,0
81731,0
155728,0
16045,0
78172,0
82779,0
83453,0
148720,0
10698,0
62099,0
135730,0
5258,0
59753,0
71021,0
9309,0
123511,0
86079,0
155248,0
23771,0
22381,0
6508,0
102849,0
118086,0
79852,0
129191,0
44003,0
98864,0
110776,0
83871,0
119946,0
151031,0
129699,0
141065,0
116758,0
134305,0
24845,0
5937,0
8317,0
86148,0
138854,0
34322,0
8327,0
77780,0
99007,0
40497,0
16242,0
119948,0
20373,0
109103,0
5464,0
75499,0
29918,0
113156,0
80066,0
58325,0
45635,0
153760,0
24527,0
54137,0
129190,0
102665,0
59774,0
59287,0
85614,0
79043,0
8581,0
152491,0
71960,0
83579,0
123939,0
42662,0
122622,0
26313,0
14758,0
37203,0
110940,0
144598,0
82568,0
12144,0
123870,0
146188,0
24981,0
29364,0
52639,0
4557,0
36024,0
123368,0
135061,0
91554,0
88840,0
70658,0
79436,0
154752,0
105760,0
63987,0
77442,0
101661,0
138394,0
109493,0
95704,0
121901,0
24516,0
32993,0
2247,0
149713,0
33589,0
127036,0
98704,0
54282,0
150286,0
152557,0
55636,0
121305,0
22266,0
63934,0
117161,0
95404,0
82031,0
115974,0
128627,0
61126,0
27251,0
7469,0
34583,0
142248,0
62743,0
96833,0
71728,0
14910,0
72631,0
40837,0
35263,0
44161,0
77717,0
121596,0
105118,0
139107,0
14653,0
4661,0
151957,0
135738,0
134704,0
146904,0
18640,0
89125,0
101291,0
10021,0
153441,0
31213,0
39413,0
150493,0
78193,0
95549,0
137423,0
16440,0
36271,0
72304,0
89463,0
35752,0
51893,0
29341,0
40520,0
29971,0
138184,0
87712,0
22846,0
118732,0
29777,0
64714,0
82797,0
155679,0
19936,0
152057,0
97059,0
53457,0
153295,0
134675,0
35413,0
153711,0
5141,0
50040,0
42335,0
86797,0
65364,0
27569,0
147533,0
39098,0
50269,0
79735,0
81366,0
2131,0
77635,0
15914,0
141127,0
49565,0
119723,0
53897,0
145551,0
59387,0
153753,0
101131,0
113227,0
95644,0
140171,0
68634,0
34591,0
150047,0
42960,0
77244,0
76148,0
74459,0
96556,0
16524,0
48236,0
145084,0
8833,0
139453,0
103105,0
106622,0
73715,0
110556,0
103917,0
51102,0
132689,0
11389,0
101500,0
61034,0
119506,0
100411,0
127640,0
132280,0
2147,0
84907,0
41827,0
10488,0
70021,0
33198,0
12693,0
119377,0
26760,0
92850,0
67230,0
82492,0
31312,0
15679,0
66327,0
151919,0
101393,0
22874,0
76285,0
96366,0
139229,0
71674,0
138060,0
124784,0
136706,0
37956,0
9104,0
154224,0
44417,0
15808,0
101098,0
102106,0
84086,0
124343,0
105996,0
108994,0
18575,0
46385,0
35286,0
20154,0
23769,0
139367,0
62585,0
74874,0
93361,0
81842,0
18621,0
61367,0
71045,0
60791,0
100219,0
20602,0
84017,0
21430,0
156806,0
38728,0
71058,0
127133,0
51823,0
111524,0
45846,0
63034,0
149560,0
19527,0
21095,0
24730,0
65839,0
46808,0
147217,0
125063,0
28535,0
28434,0
95115,0
138044,0
22667,0
43316,0
94463,0
110969,0
146630,0
81911,0
111313,0
123400,0
127390,0
19490,0
130515,0
5938,0
73247,0
99427,0
32112,0
47516,0
119337,0
70188,0
27428,0
122924,0
76158,0
31445,0
45089,0
113013,0
12521,0
102008,0
136949,0
116961,0
113534,0
4043,0
97458,0
50788,0
54222,0
115451,0
150038,0
10205,0
114518,0
70595,0
54650,0
72836,0
72302,0
53443,0
31924,0
12757,0
36108,0
23880,0
126506,0
49907,0
136644,0
114421,0
132001,0
96415,0
7045,0
62926,0
95170,0
81800,0
17263,0
9323,0
42863,0
150515,0
49976,0
51736,0
5894,0
55273,0
57314,0
19634,0
105637,0
137380,0
48197,0
57409,0
86792,0
64910,0
11942,0
117133,0
42423,0
151407,0
80984,0
105537,0
113420,0
29658,0
92241,0
36349,0
36512,0
114175,0
38743,0
18553,0
9,0
27714,0
28379,0
117157,0
70763,0
36698,0
663,0
25667,0
135349,0
7441,0
21589,0
114355,0
155474,0
144739,0
15197,0
133540,0
79560,0
47783,0
156831,0
10140,0
28289,0
56035,0
9730,0
124870,0
152272,0
95263,0
115948,0
71447,0
99031,0
128302,0
81877,0
115852,0
57130,0
69275,0
16225,0
100955,0
24693,0
131640,0
42070,0
57176,0
142933,0
141277,0
156045,0
142263,0
59650,0
140676,0
94993,0
132009,0
25715,0
64015,0
23649,0
38223,0
55552,0
139237,0
153371,0
62748,0
73989,0
103211,0
152568,0
27798,0
20987,0
10276,0
147910,0
31980,0
124551,0
155212,0
36017,0
17699,0
87468,0
80175,0
4032,0
67170,0
34304,0
93346,0
50277,0
20979,0
148438,0
32943,0
39177,0
148506,0
47119,0
56217,0
143825,0
7901,0
86812,0
139142,0
54839,0
60974,0
78088,0
131775,0
155816,0
85428,0
59038,0
72791,0
97822,0
104185,0
123919,0
69884,0
55544,0
28853,0
95253,0
72840,0
134114,0
103715,0
149594,0
102422,0
74506,0
62553,0
150339,0
47419,0
121380,0
17555,0
46828,0
57414,0
29461,0
49439,0
88636,0
102498,0
61901,0
70468,0
52375,0
63948,0
83405,0
118028,0
49187,0
19947,0
78686,0
36887,0
117563,0
125464,0
73103,0
108454,0
23659,0
2313,0
48957,0
75597,0
132723,0
143549,0
41912,0
103096,0
114834,0
50347,0
46133,0
34963,0
38195,0
118440,0
30794,0
22132,0
52567,0
105220,0
118055,0
21808,0
83950,0
82257,0
132699,0
131970,0
47728,0
51611,0
76322,0
120935,0
94695,0
34964,0
42122,0
41606,0
146807,0
127593,0
52819,0
55988,0
144045,0
138954,0
57284,0
93101,0
75438,0
57265,0
7349,0
89425,0
131842,0
41378,0
89994,0
139055,0
11629,0
1446,0
140968,0
126524,0
84160,0
115845,0
156691,0
28744,0
29384,0
141100,0
93202,0
68121,0
132295,0
60309,0
44877,0
5135,0
117110,0
19541,0
149986,0
156209,0
48887,0
91764,0
139959,0
58670,0
8084,0
78252,0
4545,0
120135,0
137989,0
82293,0
152230,0
143154,0
65985,0
107457,0
47667,0
108831,0
126949,0
133261,0
3656,0
22944,0
49889,0
46136,0
37187,0
35564,0
111056,0
18680,0
8357,0
61576,0
126511,0
114984,0
12646,0
16262,0
153282,0
147449,0
83166,0
66630,0
133941,0
155823,0
149333,0
39344,0
92065,0
115693,0
3284,0
76442,0
8519,0
103178,0
123658,0
47649,0
10253,0
118631,0
154484,0
63455,0
120710,0
8478,0
137397,0
115398,0
102523,0
50458,0
94545,0
73664,0
108067,0
29254,0
10282,0
45831,0
128817,0
154358,0
119374,0
105345,0
64930,0
152787,0
16776,0
100569,0
144357,0
107535,0
88491,0
139871,0
30562,0
17553,0
147601,0
88844,0
83462,0
156053,0
83961,0
57364,0
55241,0
133534,0
53602,0
80989,0
85356,0
86865,0
35708,0
126320,0
123898,0
115029,0
95321,0
106810,0
156602,0
109320,0
33367,0
20311,0
6786,0
47232,0
13716,0
142794,0
35297,0
125903,0
125748,0
151010,0
54828,0
112782,0
2128,0
3991,0
60728,0
61598,0
79664,0
146388,0
24687,0
78788,0
103108,0
9615,0
135566,0
22774,0
147038,0
64162,0
70103,0
30549,0
53153,0
120964,0
35560,0
110338,0
103430,0
140481,0
130259,0
15892,0
156106,0
104582,0
35032,0
3913,0
82038,0
55069,0
79679,0
156518,0
120604,0
142173,0
7256,0
149189,0
64214,0
108068,0
129667,0
106383,0
50570,0
72514,0
31117,0
122384,0
4976,0
130541,0
148891,0
63929,0
69958,0
114382,0
127049,0
66115,0
20666,0
51024,0
21498,0
105487,0
3038,0
65742,0
98982,0
114857,0
139244,0
100767,0
122426,0
91151,0
68807,0
21702,0
123076,0
140386,0
34228,0
115062,0
125913,0
154412,0
36488,0
86759,0
45188,0
29393,0
32105,0
63678,0
33176,0
75982,0
19419,0
87549,0
37651,0
77200,0
29112,0
125839,0
100287,0
98190,0
116580,0
43891,0
8159,0
6011,0
131216,0
57620,0
45461,0
73806,0
134384,0
140816,0
26097,0
60652,0
113658,0
37365,0
48156,0
38317,0
151984,0
140422,0
95064,0
80417,0
64326,0
140641,0
16951,0
94080,0
58516,0
84751,0
94459,0
49711,0
13090,0
116645,0
131399,0
72920,0
95711,0
146313,0
14926,0
21652,0
134572,0
95285,0
27023,0
56256,0
136085,0
150305,0
109542,0
90450,0
80971,0
82105,0
49377,0
75159,0
121360,0
144319,0
33074,0
94306,0
119593,0
85830,0
70295,0
14868,0
60174,0
156350,0
2519,0
73022,0
119706,0
45802,0
46898,0
23938,0
132206,0
143231,0
81751,0
103653,0
19448,0
83043,0
113821,0
146996,0
34532,0
29788,0
126991,0
93682,0
124423,0
8140,0
69628,0
4206,0
104555,0
118472,0
31409,0
53841,0
150715,0
18732,0
16846,0
82032,0
21039,0
128437,0
112338,0
84564,0
12924,0
56907,0
110151,0
104850,0
128214,0
79841,0
42983,0
123499,0
81431,0
9830,0
22325,0
146764,0
20548,0
95559,0
50388,0
82606,0
469,0
87702,0
96612,0
131151,0
38205,0
26994,0
25428,0
110611,0
50922,0
138092,0
48691,0
17587,0
141484,0
81143,0
116453,0
117962,0
22462,0
150960,0
59750,0
75378,0
106870,0
28683,0
137763,0
59051,0
26660,0
141168,0
55715,0
6494,0
80335,0
14589,0
6588,0
9737,0
22487,0
94793,0
94638,0
138849,0
86267,0
76090,0
249,0
91397,0
114051,0
128582,0
14839,0
129949,0
141405,0
18897,0
37461,0
55684,0
47250,0
89703,0
114932,0
18320,0
145418,0
1835,0
90186,0
14586,0
82872,0
28689,0
42539,0
12253,0
1029,0
25059,0
106636,0
54842,0
132685,0
22778,0
52831,0
109516,0
33268,0
12960,0
107706,0
54417,0
138395,0
11314,0
25827,0
18669,0
147854,0
50086,0
108747,0
41475,0
69916,0
51101,0
31050,0
146689,0
35166,0
36544,0
101854,0
126293,0
128342,0
51271,0
121445,0
139260,0
135639,0
3128,0
28332,0
30740,0
144345,0
148821,0
3883,0
102891,0
28677,0
15278,0
95364,0
38250,0
3875,0
28799,0
144704,0
84011,0
71941,0
115066,0
57521,0
142088,0
922,0
38372,0
10966,0
115524,0
276,0
95713,0
110379,0
141364,0
58351,0
96525,0
95088,0
57198,0
140433,0
31014,0
139388,0
54465,0
88845,0
104228,0
124662,0
145006,0
111512,0
118517,0
20968,0
6309,0
49130,0
145696,0
83095,0
52711,0
117623,0
122857,0
153489,0
74716,0
58944,0
53692,0
49743,0
130244,0
142708,0
4767,0
56826,0
127442,0
91876,0
47011,0
147299,0
91383,0
129453,0
59515,0
51502,0
112166,0
87157,0
130114,0
131845,0
87449,0
23709,0
152854,0
39940,0
43218,0
93422,0
95177,0
25663,0
134456,0
123926,0
149938,0
28443,0
11823,0
126097,0
85887,0
6227,0
65054,0
39157,0
66661,0
119736,0
111629,0
3150,0
7974,0
7269,0
103391,0
129692,0
100113,0
66981,0
14202,0
125411,0
39602,0
4683,0
66795,0
78346,0
97209,0
140400,0
22698,0
63343,0
3596,0
8300,0
140688,0
79909,0
93716,0
39520,0
20292,0
105046,0
108321,0
16342,0
137449,0
18102,0
138735,0
151617,0
92961,0
18226,0
139259,0
112283,0
134741,0
122334,0
154952,0
127262,0
145639,0
12486,0
67538,0
117666,0
67896,0
635,0
64384,0
88583,0
74498,0
76099,0
62246,0
145659,0
137260,0
6130,0
112019,0
29932,0
42132,0
79603,0
132762,0
73197,0
154592,0
15411,0
82384,0
2893,0
40949,0
108406,0
89987,0
73102,0
34772,0
33090,0
49169,0
61895,0
110761,0
13466,0
109082,0
129110,0
15300,0
80447,0
70233,0
79166,0
49508,0
91692,0
44941,0
88456,0
1762,0
129735,0
127135,0
31831,0
53865,0
23793,0
133562,0
73536,0
52010,0
89485,0
103688,0
148777,0
66702,0
60208,0
29623,0
13233,0
143008,0
30326,0
20023,0
118711,0
113497,0
91864,0
153497,0
48813,0
117695,0
80806,0
112836,0
128624,0
29277,0
21914,0
133611,0
143768,0
44484,0
82304,0
150143,0
22558,0
111353,0
72221,0
85967,0
65972,0
87202,0
60518,0
53765,0
26765,0
134360,0
35570,0
127605,0
145019,0
93646,0
51365,0
25497,0
84918,0
55432,0
6580,0
95280,0
152359,0
107363,0
63225,0
40735,0
17931,0
139980,0
141858,0
103501,0
120765,0
45652,0
53320,0
77236,0
139568,0
90289,0
651,0
6699,0
43428,0
138709,0
111038,0
82794,0
66993,0
77949,0
41185,0
77005,0
17775,0
147517,0
67156,0
121697,0
44511,0
34638,0
103113,0
103881,0
7592,0
99399,0
12930,0
69477,0
154786,0
27302,0
60369,0
28767,0
25114,0
72204,0
112044,0
57400,0
104084,0
74445,0
82942,0
6711,0
14706,0
103494,0
90804,0
21876,0
49264,0
114420,0
140143,0
34116,0
70338,0
75404,0
132365,0
54817,0
53224,0
150764,0
112427,0
37860,0
85809,0
57540,0
153784,0
24573,0
51517,0
50198,0
97271,0
82059,0
152341,0
43081,0
128026,0
107422,0
112672,0
16633,0
9892,0
68010,0
3732,0
40661,0
47964,0
54242,0
32513,0
24135,0
59447,0
150359,0
119129,0
38040,0
111171,0
20337,0
90826,0
143112,0
80775,0
139718,0
105419,0
88202,0
152142,0
81664,0
146266,0
61885,0
131783,0
56368,0
58667,0
156098,0
152156,0
79171,0
71496,0
145983,0
134979,0
38899,0
68588,0
112519,0
151432,0
75092,0
18129,0
50481,0
132942,0
10147,0
27448,0
150854,0
139119,0
92513,0
148098,0
81422,0
88365,0
47556,0
89706,0
77623,0
46347,0
141198,0
153026,0
133512,0
142679,0
74771,0
53329,0
34902,0
22666,0
138545,0
110357,0
118886,0
155686,0
51993,0
85982,0
155716,0
23367,0
124831,0
73657,0
46127,0
6134,0
145340,0
45432,0
109280,0
9066,0
134620,0
82989,0
141262,0
6728,0
75877,0
101010,0
43258,0
83384,0
87379,0
10686,0
80195,0
28251,0
24570,0
113743,0
21374,0
94736,0
8404,0
116837,0
14057,0
154146,0
5524,0
109673,0
61507,0
12233,0
85940,0
84720,0
66244,0
151902,0
65069,0
6375,0
78001,0
144909,0
81034,0
147418,0
114760,0
45162,0
73270,0
126706,0
52109,0
149523,0
70357,0
119986,0
22394,0
82933,0
79140,0
17296,0
67128,0
130889,0
88367,0
44016,0
121146,0
122174,0
124753,0
144456,0
15002,0
92864,0
87423,0
27034,0
68462,0
136493,0
126475,0
101632,0
104400,0
74051,0
83873,0
90892,0
81757,0
154599,0
101365,0
102367,0
49321,0
19656,0
32202,0
99610,0
146514,0
98822,0
82341,0
43331,0
79107,0
1908,0
47245,0
88478,0
132006,0
110423,0
99992,0
133101,0
19673,0
61133,0
85907,0
152705,0
103852,0
154608,0
67764,0
21111,0
24980,0
97872,0
18847,0
18693,0
141241,0
111817,0
97723,0
109078,0
126628,0
68648,0
120410,0
104225,0
110837,0
88589,0
98656,0
52328,0
96959,0
122548,0
117664,0
88234,0
29561,0
142793,0
94727,0
43397,0
32591,0
65330,0
53892,0
9494,0
145540,0
121688,0
6265,0
67186,0
54102,0
79225,0
77352,0
103363,0
46100,0
30388,0
130600,0
99939,0
154493,0
61444,0
11159,0
67747,0
119500,0
77938,0
8776,0
21423,0
151241,0
155214,0
113488,0
131443,0
88767,0
1286,0
16861,0
109202,0
90910,0
52905,0
34047,0
519,0
102744,0
72424,0
87228,0
30564,0
24872,0
143487,0
142568,0
83231,0
27627,0
58081,0
54311,0
32871,0
55488,0
98477,0
98317,0
102956,0
117331,0
45976,0
87197,0
80553,0
39983,0
443,0
74504,0
72001,0
13208,0
7039,0
65240,0
71391,0
70022,0
1887,0
95976,0
85171,0
136396,0
153266,0
134833,0
48062,0
67832,0
106518,0
125258,0
21867,0
86101,0
96254,0
96517,0
127735,0
77223,0
12186,0
82847,0
122238,0
153692,0
122575,0
86627,0
72191,0
104402,0
60848,0
78106,0
76407,0
63680,0
7701,0
138229,0
48559,0
77736,0
127558,0
82109,0
71445,0
53251,0
77556,0
24624,0
133305,0
79072,0
93988,0
127285,0
44096,0
3025,0
15386,0
36064,0
15143,0
17925,0
59486,0
109460,0
136263,0
71411,0
85342,0
151562,0
144109,0
104252,0
10911,0
100224,0
150216,0
97522,0
15395,0
150133,0
19668,0
60425,0
38579,0
106232,0
155228,0
108327,0
104181,0
42858,0
32634,0
103890,0
20390,0
131611,0
79924,0
98661,0
77625,0
95870,0
71898,0
20802,0
135078,0
9667,0
83370,0
46325,0
33348,0
132136,0
58566,0
151005,0
